movie_id,title,genres,keywords,director,poster_url
158852,Tomorrowland,"['Adventure', 'Family', 'Mystery', 'Science Fiction']","['inventor', 'apocalypse', 'destiny', 'imax', 'dreamer', 'futuristic car', 'futuristic city']",Brad Bird,https://image.tmdb.org/t/p/w500/kziYpr5Nfw60P0My8aj1sgCEqed.jpg
177572,Big Hero 6,"['Adventure', 'Family', 'Animation', 'Action', 'Comedy']","['brother brother relationship', 'hero', 'talent', 'revenge', 'best friend', 'another dimension', 'robot', 'boy genius', 'hate', 'aftercreditsstinger', 'moral dilemma', '3d', 'teen superheroes', 'dead brother']",Chris Williams,https://image.tmdb.org/t/p/w500/2mxS4wUimwlLmI1xp6QW6NSU361.jpg
82690,Wreck-It Ralph,"['Family', 'Animation', 'Comedy', 'Adventure']","['support group', 'product placement', 'bullying', 'racing', 'arcade', 'medal', 'self esteem', 'curiosity', 'precocious child', 'aftercreditsstinger', 'duringcreditsstinger', 'first person shooter', 'glitch', 'carefree', 'video gamer', 'q*bert', 'interrupted wedding', 'social reject']",Rich Moore,https://image.tmdb.org/t/p/w500/fiHyt6UmG4yjcXFt9Cbpw6OedHh.jpg
5255,The Polar Express,"['Adventure', 'Animation', 'Family', 'Fantasy']","['santa claus', 'nerd', 'faith', 'gift', 'bell', 'beard', 'north pole', 'chute', 'trestle', 'ticket', 'christmas']",Robert Zemeckis,https://image.tmdb.org/t/p/w500/eOoCzH0MqeGr2taUZO4SwG416PF.jpg
47933,Independence Day: Resurgence,"['Action', 'Adventure', 'Science Fiction']","['alternate history', 'alien invasion']",Roland Emmerich,https://image.tmdb.org/t/p/w500/9S50foUIYGwiNPWOxi1WJF6IPwI.jpg
10191,How to Train Your Dragon,"['Fantasy', 'Adventure', 'Animation', 'Family']","['flying', 'blacksmith', 'arena', 'island', 'night', 'ship', 'training', 'village', 'forest', 'viking', 'friendship', 'ignorance', 'flight', 'nest', 'dragon', 'battle', 'combat', 'well', 'warrior']",Chris Sanders,https://image.tmdb.org/t/p/w500/ygGmAO60t8GyqUo9xYeYxSZAR3b.jpg
296,Terminator 3: Rise of the Machines,"['Action', 'Thriller', 'Science Fiction']","['saving the world', 'artificial intelligence', 'man vs machine', 'cyborg', 'killer robot', 'sun glasses', 'leather jacket', 'nanotechnology', 'rocket launcher', 'firemen', 'veterinarian', 'fire engine', 'dystopia', 'psychiatrist']",Jonathan Mostow,https://image.tmdb.org/t/p/w500/nvsoLAclNfpyJSp73TiGKwZoqJW.jpg
118340,Guardians of the Galaxy,"['Action', 'Science Fiction', 'Adventure']","['marvel comic', 'spaceship', 'space', 'outer space', 'orphan', 'adventurer', 'aftercreditsstinger', 'duringcreditsstinger', 'marvel cinematic universe']",James Gunn,https://image.tmdb.org/t/p/w500/r7vmZjiyZw9rpJMQJdXpjgiCOk9.jpg
157336,Interstellar,"['Adventure', 'Drama', 'Science Fiction']","['saving the world', 'artificial intelligence', 'father son relationship', 'single parent', 'nasa', 'expedition', 'wormhole', 'space travel', 'famine', 'black hole', 'dystopia', 'race against time', 'quantum mechanics', 'spaceship', 'space', 'rescue', 'family relationships', 'farmhouse', 'robot', 'astronaut', 'scientist', 'father daughter relationship', 'single father', 'farmer', 'space station', 'imax', 'astrophysics', 'zero gravity', 'courage', 'time paradox', 'relativity']",Christopher Nolan,https://image.tmdb.org/t/p/w500/yQvGrMoipbRoddT0ZR8tPoR7NfX.jpg
27205,Inception,"['Action', 'Thriller', 'Science Fiction', 'Mystery', 'Adventure']","['loss of lover', 'dream', 'kidnapping', 'sleep', 'subconsciousness', 'heist', 'redemption', 'female hero']",Christopher Nolan,https://image.tmdb.org/t/p/w500/xlaY2zyzMfkhk0HSC5VUwzoZPU1.jpg
315011,Shin Godzilla,"['Action', 'Adventure', 'Drama', 'Horror', 'Science Fiction']","['monster', 'godzilla', 'giant monster', 'destruction', 'kaiju', 'toyko']",Hideaki Anno,https://image.tmdb.org/t/p/w500/jPNShaWZMpVF0iQ7j1dvTuZLD20.jpg
49051,The Hobbit: An Unexpected Journey,"['Adventure', 'Fantasy', 'Action']","['riddle', 'elves', 'dwarves', 'orcs', 'middle-earth (tolkien)', 'hobbit', 'mountains', 'wizard', 'journey', 'ring', 'goblin', 'courage', 'giant', 'tunnel', 'underground lake', 'buried treasure', 'climbing a tree', 'invisibility', 'ancient', 'gnomes']",Peter Jackson,https://image.tmdb.org/t/p/w500/yHA9Fc37VmpUA5UncTxxo3rTGVA.jpg
9799,The Fast and the Furious,"['Action', 'Crime', 'Thriller']","['street gang', 'car race', 'undercover', 'auto-tuning', 'los angeles', 'car', 'automobile racing', 'aftercreditsstinger', 'duringcreditsstinger']",Rob Cohen,https://image.tmdb.org/t/p/w500/gqY0ITBgT7A82poL9jv851qdnIb.jpg
4922,The Curious Case of Benjamin Button,"['Fantasy', 'Drama', 'Thriller', 'Mystery', 'Romance']","['diary', 'navy', 'funeral', 'tea', 'travel', 'hospital']",David Fincher,https://image.tmdb.org/t/p/w500/26wEWZYt6yJkwRVkjcbwJEFh9IS.jpg
49538,X-Men: First Class,"['Action', 'Science Fiction', 'Adventure']","['cia', 'mutant', 'mine', 'marvel comic', 'superhero', 'based on comic book', 'superhuman', 'historical fiction', 'nuclear war', 'cuban missile crisis', 'world war iii', '1960s']",Matthew Vaughn,https://image.tmdb.org/t/p/w500/hNEokmUke0dazoBhttFN0o3L7Xv.jpg
131634,The Hunger Games: Mockingjay - Part 2,"['Action', 'Adventure', 'Science Fiction']","['revolution', 'strong woman', 'dystopia', 'game of death', '3d', 'based on young adult novel']",Francis Lawrence,https://image.tmdb.org/t/p/w500/lImKHDfExAulp16grYm8zD5eONE.jpg
27022,The Sorcerer's Apprentice,"['Fantasy', 'Adventure', 'Action', 'Comedy', 'Drama']","['witch', 'fire', 'wolf', 'fountain', 'magic', 'book', 'castle', 'water', 'apprentice', 'training', 'merlin', 'love', 'mission', 'sorcerer', 'dragon', 'aftercreditsstinger', 'apprendista', 'morgana']",Jon Turteltaub,https://image.tmdb.org/t/p/w500/b5pIUsGll0418NyfNA5eYCI9aoK.jpg
503,Poseidon,"['Adventure', 'Action', 'Drama', 'Thriller']","[""new year's eve"", 'fire', 'drowning', 'cataclysm', 'loss of father', 'atlantic ocean', 'ball', 'self-abandonment', 'shipwreck', 'giant wave', 'blackout', 'ship', 'daughter', 'single', 'escape', 'capsized ship']",Wolfgang Petersen,https://image.tmdb.org/t/p/w500/fDPdjGc8SUEDWfTwMaZlCE6NSi3.jpg
241259,Alice Through the Looking Glass,['Fantasy'],"['based on novel', 'clock', 'queen', 'sequel', 'alice in wonderland', 'dark fantasy', 'mad hatter', '3d']",James Bobin,https://image.tmdb.org/t/p/w500/kbGamUkYfgKIYIrU8kW5oc0NatZ.jpg
810,Shrek the Third,"['Fantasy', 'Adventure', 'Animation', 'Comedy', 'Family']","['ambush', 'sadness', 'stage', 'liberation of prisoners', 'island', 'traitor', 'shipwreck', 'prince', 'ship', 'donkey', 'kingdom', 'theatre play', 'transformation', 'conciliation', 'tricks', 'heir to the throne', 'assault', 'boarding school', ""coup d'etat"", 'teacher', 'best friend', 'dragon', 'cowardliness', 'pregnancy', 'capture', 'duringcreditsstinger']",Chris Miller,https://image.tmdb.org/t/p/w500/n4SexGGQzI26E269tfpa80MZaGV.jpg
68735,Warcraft,"['Action', 'Adventure', 'Fantasy']","['video game', 'elves', 'orcs', 'magic', 'chase', 'based on comic book', 'sorcerer', 'fictional war', 'based on video game', 'wizard', 'fictional language', 'muscles', 'orc', 'sword and sorcery']",Duncan Jones,https://image.tmdb.org/t/p/w500/eGi5aoxaZveqNLtE7BZJCuWwR3G.jpg
87101,Terminator Genisys,"['Science Fiction', 'Action', 'Thriller', 'Adventure']","['saving the world', 'artificial intelligence', 'cyborg', 'killer robot', 'future', 'time travel', 'dystopia', 'sequel', 'fiction', 'duringcreditsstinger', '3d']",Alan Taylor,https://image.tmdb.org/t/p/w500/oZRVDpNtmHk8M1VYy1aeOWUXgbC.jpg
10140,The Chronicles of Narnia: The Voyage of the Dawn Treader,"['Adventure', 'Family', 'Fantasy']","['based on novel', 'magic', 'good vs evil', 'king', 'narnia', 'fantasy world', 'knife held to throat', 'snowing', 'quest']",Michael Apted,https://image.tmdb.org/t/p/w500/pP27zlm9yeKrCeDZLFLP2HKELot.jpg
676,Pearl Harbor,"['History', 'Romance', 'War']","['nurse', 'patriotism', 'hawaii', 'world war ii', 'pilot', 'pearl harbor', 'u.s. air force', 'airplane', 'war', 'army', 'love', 'pin-up']",Michael Bay,https://image.tmdb.org/t/p/w500/y8A0Cvp8WQmZ3bjbnsL53lY0dsC.jpg
1858,Transformers,"['Adventure', 'Science Fiction', 'Action']","['destroy', 'transformation', 'alien', 'based on toy', 'transformers', 'robot', 'duringcreditsstinger', 'teenage hero']",Michael Bay,https://image.tmdb.org/t/p/w500/1P7w3AImoEOWJX7nn3fdaKDfEQA.jpg
1966,Alexander,"['War', 'History', 'Action', 'Adventure', 'Drama', 'Romance']","['aristotle', 'egypt', 'greece', 'persia', 'elephant', 'campaign', 'alexander the great', 'homosexuality', 'gay relationship', 'ancient world']",Oliver Stone,https://image.tmdb.org/t/p/w500/jrwQu72sGwGqwE8Ijne89PSIvhp.jpg
675,Harry Potter and the Order of the Phoenix,"['Adventure', 'Fantasy', 'Family', 'Mystery']","['prophecy', 'witch', 'loss of lover', 'magic', 'cutting the cord', 'child hero', 'dying and death', 'broom', ""sorcerer's apprentice"", 'school of witchcraft', 'black magic', 'death of a friend', 'sorcery', 'occultism']",David Yates,https://image.tmdb.org/t/p/w500/5aOyriWkPec0zUDxmHFP9qMmBaj.jpg
674,Harry Potter and the Goblet of Fire,"['Adventure', 'Fantasy', 'Family']","['magic', 'dying and death', 'broom', ""sorcerer's apprentice"", 'school of witchcraft', 'chosen one', 'black magic', 'boarding school', 'vision', 'tournament', 'teenager', 'wizard', 'teenage hero', 'based on young adult novel']",Mike Newell,https://image.tmdb.org/t/p/w500/fECBtHlr0RB3foNHDiCBXeg9Bv9.jpg
8960,Hancock,"['Fantasy', 'Action']","['flying', 'alcohol', ""love of one's life"", 'forbidden love', 'lovers', 'affection', 'advertising expert', 'alcoholism', 'invulnerability', 'superhero', 'pokies', 'duringcreditsstinger']",Peter Berg,https://image.tmdb.org/t/p/w500/7DyuV2G0hLEqHeueDfOqhZ2DVut.jpg
6479,I Am Legend,"['Drama', 'Horror', 'Action', 'Thriller', 'Science Fiction']","['saving the world', 'lost civilisation', 'post-apocalyptic', 'dystopia', 'matter of life and death', 'alone', 'helplessness', 'virus', 'pandemic']",Francis Lawrence,https://image.tmdb.org/t/p/w500/iPDkaSdKk2jRLTM65UOEoKtsIZ8.jpg
118,Charlie and the Chocolate Factory,"['Adventure', 'Comedy', 'Family', 'Fantasy']","['london england', 'father son relationship', 'chocolate', 'factory worker', 'based on novel', 'parents kids relationship', 'candy', 'overweight child', 'grandfather grandson relationship', 'teacher']",Tim Burton,https://image.tmdb.org/t/p/w500/iKP6wg3c6COUe8gYutoGG7qcPnO.jpg
2062,Ratatouille,"['Animation', 'Comedy', 'Family', 'Fantasy']","['paris', 'brother brother relationship', 'expensive restaurant', 'river', 'cook', 'mouse', 'confidence', 'roof', 'window', ""leaving one's family"", 'work', 'restaurant critic', 'kitchen', 'spice', 'court', 'cookbook', 'family', 'chef', 'rat']",Jan Pinkava,https://image.tmdb.org/t/p/w500/t3vaWRPSf6WjDSamIkKDs1iQWna.jpg
272,Batman Begins,"['Action', 'Crime', 'Drama']","['himalaya', 'martial arts', 'dc comics', 'crime fighter', 'secret identity', 'undercover', 'hero', 'loss of father', 'society', 'gotham city', 'vigilante', 'superhero', 'based on comic book', 'rivalry', 'tragic hero', 'ninja', 'good vs evil', 'crime', 'super powers', 'haunted by the past', 'evil doctor', 'escapade', 'master villain', 'fighting crime', 'unfulfillment', 'love and romance', 'unfulfilled love']",Christopher Nolan,https://image.tmdb.org/t/p/w500/sPX89Td70IDDjVr85jdSBb4rWGr.jpg
10527,Madagascar: Escape 2 Africa,"['Family', 'Animation']","['africa', 'jealousy', 'dance', 'hunger', 'lion', 'zoo', 'hippopotamus', 'chimp', 'penguin', 'volcano', 'madagascar', 'airplane', 'zebra', 'sequel', 'shark', 'imax', 'duringcreditsstinger']",Eric Darnell,https://image.tmdb.org/t/p/w500/agRbLOHgN46TQO4YdKR462iR7To.jpg
18360,Night at the Museum: Battle of the Smithsonian,"['Adventure', 'Fantasy', 'Action', 'Comedy', 'Family']","['museum', 'theodore roosevelt', 'duringcreditsstinger', 'amelia earhart', 'smithsonian']",Shawn Levy,https://image.tmdb.org/t/p/w500/l9yAQn6TyrA3gv5xZZkiMMoZsiw.jpg
2080,X-Men Origins: Wolverine,"['Adventure', 'Action', 'Thriller', 'Science Fiction']","['corruption', 'mutant', 'boxer', 'army', 'marvel comic', 'superhero', 'aftercreditsstinger', 'duringcreditsstinger']",Gavin Hood,https://image.tmdb.org/t/p/w500/yj8LbTju1p7CUJg7US2unSBk33s.jpg
605,The Matrix Revolutions,"['Adventure', 'Action', 'Thriller', 'Science Fiction']","['saving the world', 'artificial intelligence', 'man vs machine', 'flying', 'philosophy', 'fortune teller', 'kung fu', 'underground world', 'killer robot', 'temple', 'subway', 'dream', 'sun', 'hero', 'fight', 'sunlight', 'computer virus', 'key', 'future', 'precognition', 'super computer', 'machine town', 'ying yang', 'dying and death', 'virtual reality', 'dystopia', 'computer', 'faith', 'world religion', 'truth', 'rescue', 'mission', 'cyberpunk', 'woman director', 'yin yang', 'gnosticism']",Lilly Wachowski,https://image.tmdb.org/t/p/w500/bkkS61w94ZVMNVd8KEyyJl2tnY5.jpg
109445,Frozen,"['Animation', 'Adventure', 'Family']","['queen', 'musical', 'princess', 'betrayal', 'snowman', 'animation', 'reindeer', 'curse', 'snow', 'troll', 'mountain climber', 'aftercreditsstinger', 'woman director', '3d']",Chris Buck,https://image.tmdb.org/t/p/w500/kgwjIb2JDHRhNk13lmSxiClFjVk.jpg
604,The Matrix Reloaded,"['Adventure', 'Action', 'Thriller', 'Science Fiction']","['saving the world', 'artificial intelligence', 'man vs machine', 'martial arts', 'kung fu', 'underground world', 'dream', 'hero', 'fight', 'computer virus', 'key', 'future', 'plato', 'precognition', 'rave', 'dying and death', 'virtual reality', 'dystopia', 'computer', 'faith', 'world religion', 'truth', 'mission', 'cyberpunk', 'woman director', 'gnosticism']",Lilly Wachowski,https://image.tmdb.org/t/p/w500/aA5qHS0FbSXO8PxcxUIHbDrJyuh.jpg
76338,Thor: The Dark World,"['Action', 'Adventure', 'Fantasy']","['marvel comic', 'superhero', 'based on comic book', 'hostile takeover', 'norse mythology', 'aftercreditsstinger', 'duringcreditsstinger', 'marvel cinematic universe', '3d', 'asgard']",Alan Taylor,https://image.tmdb.org/t/p/w500/wp6OxE4poJ4G7c0U2ZIXasTSMR7.jpg
76341,Mad Max: Fury Road,"['Action', 'Adventure', 'Science Fiction', 'Thriller']","['future', 'chase', 'post-apocalyptic', 'dystopia', 'australia', 'rescue', 'survival', 'on the run', 'convoy', 'peak oil', 'dark future']",George Miller,https://image.tmdb.org/t/p/w500/hA2ple9q4qnwxp3hKVNhroipsir.jpg
13448,Angels & Demons,"['Thriller', 'Mystery']","['rome', 'vatican', 'based on novel', 'symbolism', 'christian', 'illuminati', 'quantum mechanics', 'prequel', 'anti matter', 'conspiracy', 'investigator', 'catholicism', 'cern']",Ron Howard,https://image.tmdb.org/t/p/w500/tFZQAuulEOtFTp0gHbVdEXwGrYe.jpg
10195,Thor,"['Adventure', 'Fantasy', 'Action']","['new mexico', 'banishment', 'shield', 'marvel comic', 'hammer', 'superhero', 'based on comic book', 'redemption', 'norse mythology', 'aftercreditsstinger', 'marvel cinematic universe', '3d', 'asgard', 'odin', 'heimdall']",Kenneth Branagh,https://image.tmdb.org/t/p/w500/prSfAi1xGrhLQNxVSUFh61xQ4Qy.jpg
13053,Bolt,"['Animation', 'Family', 'Adventure', 'Comedy']","['hamster', 'kids and family', 'animal', 'cat vs dog', 'duringcreditsstinger', 'dog cat friendship', 'animal lead', 'girl dog relationship']",Chris Williams,https://image.tmdb.org/t/p/w500/v5aC4nrzXFGJDWY4JO1eengXzqk.jpg
19585,G-Force,"['Fantasy', 'Action', 'Adventure', 'Family', 'Comedy']","['dyr', 'duringcreditsstinger']",Hoyt Yeatman,https://image.tmdb.org/t/p/w500/9Tly3ZXTTsQKM26fis8v9LR4GxG.jpg
57165,Wrath of the Titans,['Adventure'],"['underworld', 'hades', 'mythology', 'greek mythology', 'zeus', 'perseus', 'gods', 'ancient greece', 'based on greek myth', 'ares', '3d']",Jonathan Liebesman,https://image.tmdb.org/t/p/w500/b9n2R3xZWQ8MVZgndQoV34stS0h.jpg
62213,Dark Shadows,"['Comedy', 'Fantasy']","['witch', 'imprisonment', 'vampire', 'curse', 'fish out of water', 'chains', 'gothic', 'madness', 'old house', 'lost love', 'angry mob', '18th century', 'ghost', 'hidden room', 'old mansion']",Tim Burton,https://image.tmdb.org/t/p/w500/fd9Ck4cxVlmtXsbeGtQW7WFuUFI.jpg
177677,Mission: Impossible - Rogue Nation,"['Action', 'Adventure', 'Thriller']","['london england', 'spy', 'austria', 'villain', 'sequel', 'mission', 'conspiracy', 'vienna opera', 'vienna']",Christopher McQuarrie,https://image.tmdb.org/t/p/w500/fRJLXQBHK2wyznK5yZbO7vmsuVK.jpg
7978,The Wolfman,"['Drama', 'Horror', 'Thriller']","['father son relationship', 'victorian england', 'remake', 'rural setting', 'werewolf']",Joe Johnston,https://image.tmdb.org/t/p/w500/fQqPoAHvHicie1ttuiV2q0yv9V7.jpg
5559,Bee Movie,"['Family', 'Animation', 'Adventure', 'Comedy']","['factory worker', 'tennis', 'flower', 'florist', 'flower shop', 'pilot', 'college', 'airplane', 'beehive', 'court', 'aftercreditsstinger']",Steve Hickner,https://image.tmdb.org/t/p/w500/aWe27GmvfVYAd7p0KEtJZWwLWk5.jpg
49444,Kung Fu Panda 2,"['Animation', 'Family']","['martial arts', 'hope', 'fleet', 'panda', 'mission', 'woman director']",Jennifer Yuh Nelson,https://image.tmdb.org/t/p/w500/mtqqD00vB4PGRt20gWtGqFhrkd0.jpg
10196,The Last Airbender,"['Action', 'Adventure', 'Family', 'Fantasy']","['fire', 'ice', 'war ship', 'prince', 'kingdom', 'water', 'village', 'arrest', 'remake', 'attack', 'avatar', 'air', 'spirit', 'world', 'domination', 'cheering']",M. Night Shyamalan,https://image.tmdb.org/t/p/w500/kl9JJ8288bNsY8oqT1SpQh1w2mb.jpg
956,Mission: Impossible III,"['Adventure', 'Action', 'Thriller']","['berlin', 'cia', 'vatican', 'white house', 'secret identity', 'secret', 'explosive', 'mobile phone', 'map', 'traitor', 'mask', 'honeymoon', 'shanghai', 'pretended murder', 'secret mission', 'letter', 'funeral', 'covered investigation', 'to shoot dead', 'secret agent', 'video', 'stamp', 'hard drive', 'e-mail', 'decipherment', 'suitcase', 'computer', 'revenge', 'murder', 'mission', 'hospital', 'duel', 'disguise', 'celebration', 'good and bad', 'research laboratory', 'blast']",J.J. Abrams,https://image.tmdb.org/t/p/w500/vKGYCpmQyV9uHybWDzXuII8Los5.jpg
117251,White House Down,"['Action', 'Drama', 'Thriller']","['usa president', 'conspiracy', 'secret service', 'the white house']",Roland Emmerich,https://image.tmdb.org/t/p/w500/6TeIVKPw7nXXWy2zKmDmlnSwzb7.jpg
50321,Mars Needs Moms,"['Adventure', 'Animation', 'Family']","['boy', 'alien', 'rescue', 'martian', 'alien abduction', 'alien invasion', ""based on children's book"", 'duringcreditsstinger']",Simon Wells,https://image.tmdb.org/t/p/w500/yZBrpe4bxwDIDKBxPeJYrlyDK5R.jpg
11619,Flushed Away,"['Adventure', 'Animation', 'Comedy', 'Family']","['london england', 'underworld', 'return', 'ship', 'frog', 'girlfriend', 'rubin']",David Bowers,https://image.tmdb.org/t/p/w500/kgoZI4xh38RrEYEPVib6a12UPLn.jpg
266647,Pan,"['Adventure', 'Family', 'Fantasy']","['flying', 'magic', 'fairy tale', 'peter pan', 'mermaid', 'pirate', 'fantasy world']",Joe Wright,https://image.tmdb.org/t/p/w500/w8i0mZR7MEL7c3bXSsuYg7VJsew.jpg
82703,Mr. Peabody & Sherman,"['Animation', 'Adventure', 'Family']","['father son relationship', 'egypt', 'intelligence', 'adoption', 'time travel', 'boy', 'child prodigy', 'friendship', 'growing up', 'children', 'talking animal', 'talking dog', 'dog', 'first love', 'ancient egypt', 'time traveler', 'duringcreditsstinger', 'new school', 'george washington', 'gags', 'trouble', 'time paradox', 'prodigy']",Rob Minkoff,https://image.tmdb.org/t/p/w500/hPcImYndWESKHzT2GHVCDsUxzYg.jpg
652,Troy,"['Adventure', 'Drama', 'War']","['brother brother relationship', 'adultery', 'mythology', 'beauty', 'trojan war', 'bravery', 'wall', 'fraud', 'hostility', 'epic', 'sword fight', 'battlefield', 'ancient world', 'pyre', 'ancient greece', 'trojan horse', 'trojan', 'bronze age', 'sparta greece', 'helen of troy', ""homer's iliad""]",Wolfgang Petersen,https://image.tmdb.org/t/p/w500/51auXjXepW1zblzhaN7CAhwvf5i.jpg
